CNA0812AU,Invesco WS Aus Smaller Companies-Class A,,,Invesco WS Aus Smaller Companies-Class A,,Invesco Wholesale Australian Smaller Companies Fund - Class A
FSF0961AU,CFS W FC-ClearBridge Aus Equity Income,,Colonial First State Wholesale Equity Income Fund,First Sentier Wholesale Equity Income,,ClearBridge Australian Equity Income
UBS8018AU,UBS Emerging Markets Equity Fund,,,,UBS Emerging Markets Equity Fund,UBS Emerging Markets Equity Fund Retail Class (Unhedged)
PPL0036AU,Intermede Global Equities Fund,Intermede Global Equities Fund ,,,Intermede Global Equities Fund,Intermede Global Equities Fund
PIM1961AU,ATLAS Infrastructure Global D – AUD Hgd,,,,,ATLAS Infrastructure Australian Feeder Fund - Class D - AUD Hedged Class
MPL1039AU,Maple-Brown Abbott Australian Value Opps,,,Maple-Brown Abbott Australian Value Opportunities Fund,,Maple-Brown Abbott Australian Value Opportunities Fund
COL0001AU,Charter Hall Maxim Property Securities,Charter Hall: Maxim Property Securities Fund,,Charter Hall Maxim Property Securities,Charter Hall Maxim Property Securities,Charter Hall Maxim Property Securities Fund
PIM0760AU,First Sentier Concentrated Aus Shr,,,First Sentier Concentrated Australian Share,First Sentier Concentrated Aus Shr,First Sentier Concentrated Australian Share Fund
OPS1827AU,Vertium Equity Income Fund,,,,Vertium Equity Income Fund,Vertium Equity Income Fund - Class A
JBW0009AU,Yarra Australian Equities Fund,,Yarra  Australian Equities Fund,,Yarra Australian Equities Fund,Yarra Australian Equities Fund
DFA0104AU,Dimensional AUS Small Company Tr,Dimensional Aust Small Company Trust,Dimensional Aust Small Company Trust,Dimensional Australian Small Company Trust,,Dimensional Australian Small Company Trust
ETL0171AU,AXA IM Sustainable Equity,AXA IM Sustainable Equity,,AXA IM Sustainable Equity,AXA IM Sustainable Equity,AXA IM Sustainable Equity Fund - AUD (Unhedged)
TGP0008AU,ClearBridge Gbl Infras Val H A,RARE Infrastructure Value Hedged,RARE Infrastructure Value Fund - Hedged,RARE Infrastructure Value Hedged,RARE Infrastructure Value Hedged,ClearBridge Global Infrastructure Value Fund (Hedged) - Class A
ETL2149AU,Hejaz Property (Managed Fund),,Hejaz Property Fund,,,Hejaz Property Fund (Managed Fund)
PPL0115AU,Antares Elite Opportunities,,,Antares Elite Opportunities Professional,Antares Prof Elite Opportunities,Antares Elite Opportunities Fund
FSF0003AU,First Sentier Imputation,FSI Wholesale Imputation,Colonial FS WS Imputation,First Sentier Imputation Fund,,First Sentier Imputation Fund (CFSIL)
GTU0102AU,Invesco WS Global Opportunities-Unhedged,,,Invesco Wholesale Global Opportunities Unhedged,,Invesco Wholesale Global Opportunities Fund - unhedged
DFA0002AU,Dimensional 2-Yr Sustainability F/I AUD,Dimensional Two-Year Diversified F/I,Dimensional Two-Year Diversified F/I,Dimensional Two Year Diversified Fixed Interest Trust,,Dimensional Two-Year Sustainability Fixed Interest Trust - AUD Class
MGE9182AU,Magellan Core Infrastructure Fund,,,,MFG Core Infrastructure Fund,Magellan Core Infrastructure Fund - Active ETF
RFA0025AU,Pendal Horizon Sustainable Aus Shr,,Pendal Wholesale Ethical Share Fund,Pendal Ethical Share,Pendal Horizon Fund,Pendal Horizon Sustainable Australian Share Fund
BFL3306AU,4D Global Infrastructure AUD Hedged,4D Global Infrastructure Fund (Hedged),,4D Global Infrastructure,4D Global Infrastructure AUD Hedged,4D Global Infrastructure Fund (AUD Hedged)
ETL0005AU,LaSalle Concentrated Global Prpty M UnH,,EQT SGH LaSalle Global Listed Property Securities Trust,,,LaSalle Concentrated Global Property Fund - M Series (Unhedged)
SSB4946AU,ClearBridge Sustainable Income Fund,,,Legg Mason Martin Currie Ethical Income Fund,,ClearBridge Sustainable Income Fund - Class A
GMO1447AU,GMO Quality Trust,,,GMO Quality Trust,,GMO Quality Trust - Class A units (unhedged)
IOF0200AU,Perennial Value Australian Shares Trust,,,,,Perennial Value Australian Shares Trust
DFA0108AU,Dimensional Five-Year Diversified F/I,Dimensional Five-Year Diversified F/I,Dimensional Five-Year Div Fix Int Trust AUD Class,Dimensional Five Year Diversified Fixed Interest Trust,,Dimensional Five-Year Diversified Fixed Interest Trust - AUD Class
VAN0064AU,Vanguard Australian Infl-Lnkd Bond Idx,,,Vanguard Australian Inflation-Linked Bond Index Fund,,Vanguard Australian Inflation-Linked Bond Index Fund
WHT5141AU,Longwave Australian Small Companies P,,,,,Longwave Australian Small Companies Fund - Class P
ETL8482AU,T. Rowe Price Global Equity M,,,T. Rowe Price Global Equity M,T. Rowe Price Global Equity M,T. Rowe Price Global Equity Fund – M Class
INT0002AU,Morningstar Australian Shares Z,,,,Morningstar Australian Shares Z,Morningstar Australian Shares Fund (Z)
MGE9705AU,Airlie Australian Share,Airlie Australian Share Fund,,Airlie Australian Share                                   ,Airlie Australian Share,Airlie Australian Share Fund - Active ETF
SSB0126AU,Franklin Global Systematic Equity A,,,Franklin Global Systematic Equity,,Franklin Global Systematic Equity Fund - Class A
PCL8246AU,Pengana High Conviction Property Secs A,Pengana High Conviction Property Securities Fund,,Pengana High Conviction Property Securities,,Pengana High Conviction Property Securities Fund
ETL1864AU,T. Rowe Price Global Equity (Hedged) M,,,T. Rowe Price International Global Hedged Fund,T. Rowe Price Global Equity (Hedged) M,Macquarie Australian Shares Fund
WFS0285AU,Pendal Sustainable Australian Share,,,Pendal Sustainable Australian Share,,Fidelity Australian Equities Fund
ETL6342AU,T. Rowe Price Global Impact Equity I,,,T. Rowe Price Global Impact Equity I,T. Rowe Price Global Impact Equity I,Schroder Australian Equity Fund
DFA0036AU,Dimensional Australian Core Imptn Trust,,Dimensional Australian Core Imputation Trust,Dimensional Australian Core Imputation Trust,,MLC Australian Share Fund
MAQ0443AU,Macquarie Australian Shares,Macquarie Australian Shares Fund,,Macquarie Australian Shares,Macquarie Australian Shares,BT Wholesale Core Australian Share Fund
FSF0976AU,RQI Australian Value - Class A,,Realindex Australian Share-Class A,Realindex Australian Share,Realindex Australian Share Value-Class A,AMP Capital Australian Equity Income Fund
ETL8084AU,Paradice Australian Equities Fund,Paradice: Australian Equities,,Paradice Australian Equities,,Perpetual Industrial Share Fund
HOW6479AU,Ox Capital Dynamic Emerging Markets,,,,,Colonial First State Wholesale Australian Share Fund
WHT0015AU,Resolution Capital Global Property Secs,Resolution Capital Global Property Secs,Resolution Capital Global Property Securities Fund,Resolution Capital Global Property Securities,Resolution Capital Global Property Secs,Vanguard Australian Shares Index Fund
PIM5678AU,Pella Global Generations B,,,Pella Global Generations B Fund,,BlackRock Australian Equity Fund
CNA0811AU,Invesco WS Aus Share,,,Invesco Wholesale Australian Share,,State Street Australian Equity Fund
GSF0874AU,Munro Global Growth Small & Mid Cap A,,,,,UBS Australian Equity Fund
DFA2068AU,Dimensional Australian Sustainability,Dimensional Australian Sustainability,,Dimensional Australian Sustainability Trust,,Janus Henderson Australian Equity Fund
RFA0818AU,Pendal Australian Share,Pendal Australian Share Fund,Pendal Wholesale Core Australian Share Fund,Pendal Australian Share Fund,,Allan Gray Australia Equity Fund
SSB1961AU,Brandywine Global Opportunistic Eq A,,,,Brandywine Global Opportunistic Eq A,Yarra Australian Shares Fund
ETL1755AU,IMC Global Small Companies Fund,,,,EAM Global Small Companies Fund,Pengana Australian Equities Fund
VAN4509AU,Vanguard Ethically Cons Aust Shrs Whlsl,,,Vanguard Ethically Conscious Australian Shares,,Platinum Australia Fund
AUG0025AU,Australian Ethical Intl Shr WS,,,Australian Ethical International Shares,Australian Ethical Intl Shr WS,Dimensional Australian Equity Trust
DFA0035AU,Dimensional World Equity Trust,,Dimensional World Equity Trust,Dimensional World Equity Trust,,Antares Dividend Builder Fund
MGL0011AU,Ironbark DWS Global Property Secs,,,,,Spheria Australian Smaller Companies Fund
BPF6914AU,Bell Global High Conviction UnHedged,,,Bell Global Sustainable Fund (Unhedged),,Bell Global Sustainable Fund - Unhedged Class Unit
MGE1188AU,Airlie Small Companies Fund,,,Airlie Small Companies Fund,Airlie Small Companies Fund,Airlie Small Companies Fund
SBC0816AU,UBS CBRE Property Securities Fund,,UBS Property Securities Fund,UBS Property Securities Fund,,UBS CBRE Property Securities Fund - Retail Class
AJF0804AU,OnePath WS-Australian Share Trust,,OnePath WS Australian Share Trust,OnePath WS Australian Share Trust,,OnePath Wholesale Australian Share Trust
MAQ1727AU,Walter Scott Global Equity No. 2 I,,,Walter Scott Global Equity Fund No. 2 (Class I),Walter Scott Global Equity No. 2 I,Walter Scott Global Equity No. 2 Fund - Class I Units
BFL3333AU,Quay Global Real Estate AUD Hedged,,,Quay Global Real Estate Fund - AUD Hedged,Quay Global Real Estate AUD Hedged,Quay Global Real Estate Fund (AUD Hedged) Active ETF
AAP0001AU,Candriam Sustainable Global Equity,Candriam Sustainable Global Equity,Candriam Sustainable Global Equity Fund,Candriam Sustainable Global Equity Fund,Candriam Sustainable Global Equity,Candriam Sustainable Global Equity Fund - Active ETF
HOW0019AU,Alphinity Australian Equity,,,Alphinity Australian Equity Fund,,Alphinity Australian Equity Fund
LAZ5871AU,Lazard Japanese Strategic Equity W,,,Lazard Japanese Strategic Equity Fund - W Class,,Lazard Japanese Strategic Equity Fund
AAP3656AU,Ausbil Active Dividend Income,Ausbil Active Dividend Income Fund - Wholesale Class,Ausbil Active Dividend Income - WS,Ausbil Active Dividend Income Fund - Wholesale Class,,Ausbil Active Dividend Income Fund – Active ETF
DFA0041AU,Dimensional Glb Sstnblty Trust Unhdg,Dimensional Glb Sstnblty Trust Unhdg,Dimensional Global Sustainability Trust Unhedged,Dimensional Global Sustainability Trust - Unhedged,,Dimensional Global Sustainability Trust - Unhedged Class
WHT0039AU,Plato Australian Shares Income,Plato Australian Shares Income Fund,Plato Australian Shares Income Fund - Class A,Plato Australian Shares Income Fund,Plato Australian Shares Income,Plato Australian Shares Income Fund - Class A
ETL6693AU,Pzena Emerging Markets Value P,,,Pzena Emerging Markets Value Fund - P Class,Pzena Emerging Markets Value P,Pzena Emerging Markets Value Fund - P Class
DFA0042AU,Dimensional Glb Sstnblty Trust Hdg,Dimensional Glb Sstnblty Trust Hdg,Dimensional Global Sustainability Trust Hedged,Dimensional Global Sustainability Trust - Hedged,,Dimensional Global Sustainability Trust - AUD Hedged Class Units
FSF0004AU,First Sentier Property Securities,First Sentier Wholesale Property Securities Fund,Colonial First State W'Sale Property Securities Fund,First Sentier Wholesale Property Securities Fund,,First Sentier Property Securities Fund
ETL9166AU,Orbis Emerging Markets Equity Retail,,,Orbis Emerging Markets Equity Fund - Retail Class,,Orbis Emerging Markets Equity Fund (Australia Registered)
ETL0409AU,Colchester Global Government Bond A,,Colchester Global Government Bond Fund,Colchester Global Government Bond Fund,,Colchester Global Government Bond Fund - Class A
DFA0029AU,Dimensional World Allocation 70/30 Trust,,Dimensional World Allocation 70/30 Trust,Dimensional World Allocation 70/30 Trust,,Dimensional World Allocation 70/30 Trust
RFA0817AU,Pendal Property Investment,Pendal Property Investment,,Pendal Property Investment,Pendal Property Investment,Pendal Property Investment Fund
ETL0535AU,Nanuk New World Fund (Currency Hedged),,,,,Nanuk New World Fund (Currency Hedged)
FRT0025AU,Franklin Templeton Global Aggregate Bd A,,,Franklin Global Aggregate Bond,Franklin Templeton Global Aggregate Bd W,Franklin Templeton Global Aggregate Bond Fund - Class A
MAQ4036AU,Macquarie Australian Small Coms No.1 W,,,,,Macquarie Australian Small Companies No. 1 Fund - Class W Units
DFA0033AU,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,Dimensional World Allocation 50/50 Trust,,Dimensional World Allocation 50/50 Trust
PIM2485AU,First Sentier Global Property Sec Hdg,,,,First Sentier Global Property Sec Hdg,First Sentier Global Property Securities Fund (Hedged Class)
WHT7374AU,Resolution Capital Global Prprty Secs C,,,,Resolution Capital Global Property Securities Fund - Class C,Resolution Capital Global Property Securities Fund - Active ETF C
DFA0028AU,Dimensional Global Bond Trust,Dimensional Global Bond Trust,Dimensional Global Bond Trust AUD Class,Dimensional Global Bond Trust,,Dimensional Global Bond Trust - AUD Class
DFA8313AU,Dimensional World Allocation 30/70,Dimensional World Allocation 30/70 Trust,,Dimensional World Allocation 30/70 Trust,,Dimensional World Allocation 30/70 Trust
ETL5525AU,Colchester Global Government Bond I,Colchester Global Government Bond Fund - Class I,Colchester Global Government Bond Fund,Colchester Global Government Bond I,Colchester Global Government Bond I,Colchester Global Government Bond Fund - Class I
ETL8364AU,AXA IM Sustainable Equity A (H) AUD,AXA IM Sustinable Equity Fund (Hedged) ,,,,AXA IM Sustainable Equity Fund - AUD Hedged Class
WHT5525AU,Life Cycle Concentrated Global Shr H Hdg,,,,,Life Cycle Concentrated Global Share Fund Class H (Hedged)
DFA7518AU,Dimensional Sustnby Wld Allc 70/30 Tr,Dimensional Sustnby Wld Allc 70/30 Tr,,Dimensional Sustainability World Allocation 70/30 Trust,Dimensional Sustnby Wld Allc 70/30 Tr,Dimensional Sustainability World Allocation 70/30 Trust
WHT8756AU,Life Cycle Concentrated Global Share A,,Life Cycle Concentrated Global Share Fund Class A,Life Cycle Concentrated Global Share Fund Class A,,Life Cycle Concentrated Global Share Fund Class A
WHT2802AU,Life Cycle Concentrated Global Share M,,,,,Life Cycle Concentrated Global Share Fund Class M
DFA4137AU,Dimensional Sustainability World Eq Trst,,,Dimensional Sustainability World Equity Trust,,Dimensional Sustainability World Equity Trust
SST0057AU,State Street Climate ESG Intl Eq,,,State Street Climate ESG International Equity,,State Street Climate ESG International Equity Fund
DFA0642AU,Dimensional Glbl Bond Sustainability AUD,Dimensional Glbl Bond Sustainability AUD,,Dimensional Global Bond Sustainability Trust,,Dimensional Global Bond Sustainability Trust - AUD Class
SBC0812AU,UBS Short-Term Fixed Income Fund,,UBS Cash Plus Fund,,,UBS Short-Term Fixed Income Fund - Retail Class
PER8045AU,Perpetual Active Fixed Interest Fund A,Perpetual Active Fixed Interest Fund - Class A,,,,Perpetual Active Fixed Interest Fund - Class A
WHT0246AU,Life Cycle Global Share A,,,,Life Cycle Global Share A,Life Cycle Global Share Fund - Class A
WHT9951AU,Life Cycle Global Share H Hdg,,,,Life Cycle Global Share H Hdg,Life Cycle Global Share Fund - Class H (Hedged)
MAQ0219AU,Macquarie True Index Listed Property,,Macquarie True Index Listed Property Fund,Macquarie True Index Listed Property Fund,,Macquarie True Index Listed Property Fund
VAN0025AU,Vanguard Australian Govt Bond Index,Vanguard Australian Govt Bond Index,Vanguard Australian Government Bond Index Fund,Vanguard Australian Government Bond Index,,Vanguard Australian Government Bond Index Fund
CHN0005AU,CC JCB Active Bond,CC JCB Active Bond Fund - Class A,,CC JCB Active Bond,,CC JCB Active Bond Fund - Class A
CHN3749AU,CC JCB Active Bond B,CC JCB Active Bond Fund - Class B,,,,CC JCB Active Bond Fund - Class B
DFA0100AU,Dimensional Short Term Fixed Interest,Dimensional Short Term Fixed Interest,Dimensional Short Term Fixed Interest Trust,Dimensional Short Term Fixed Interest Trust,Dimensional Short Term Fixed Interest,Dimensional Short Term Fixed Interest Trust
OMF1896AU,Euree A-REIT Securities Fund,Euree A-REIT Securities Fund,,Euree A-REIT Securities Fund,,Euree A-REIT Securities Fund
SBC0811AU,UBS Cash Fund,,UBS Cash Fund,UBS Cash Fund,UBS Cash Fund,UBS Cash Fund
NRM0026AU,HF Money Market Fund,,,HF Money Market Fund,HF Money Market Fund,CFML Money Market Fund
VAN0001AU,Vanguard Australian Fixed Interest Index,Vanguard Australian Fixed Interest Index,Vanguard  Australian Fixed Interest Index Fund,Vanguard Australian Fixed Interest Index,Vanguard Australian Fixed Interest Index,Vanguard Australian Fixed Interest Index Fund
BLK7938AU,iShares Hedged International Eq Idx Fd S,,,,,iShares Hedged International Equity Index Fund | Class S
BLK9675AU,iShares Wholesale Australian Eq Idx S,,,,,iShares Wholesale Australian Equity Index Fund | Class S
ETL3146AU,MST Australian Bond,,,FIIG Australian Bond Fund,,Australian Bond Fund
CMI0102AU,CFS Wholesale Indexed Australian Bond,,,CFS Colonial First State Wholesale Indexed Australian Bond,,CFS Wholesale Indexed Australian Bond Fund
BLK2127AU,iShares ESG Australian Bond Index D,,,iShares ESG Australian Bond Index Fund,iShares ESG Australian Bond Index D,iShares ESG Australian Bond Index Fund | Class D
PRM0010AU,Mutual Cash (MCTDF) A,Mutual Cash Term Deposits & Bank Bills,,Mutual Cash (MCTDF) A Fund,,Mutual Cash Fund (MCTDF)
BGL0105AU,iShares Australian Bond Index,iShares Australian Bond Index,BlackRock Indexed Australian Bond Fund,IShares Australian Bond Index,iShares Australian Bond Index,iShares Australian Bond Index Fund | Class D
BGL0106AU,iShares International Equity Index,,BlackRock Indexed International Equity Fund ,iShares International Equity Index,iShares International Equity Index,iShares International Equity Index Fund
MAQ0211AU,Macquarie True Index Aust Fixed Interest,,Macquarie True Index  Australian Fixed Interest,Macquarie True Index Australian Fixed Interest Fund,,Macquarie True Index Australian Fixed Interest Fund
SST0003AU,State Street Australian Cash Trust,,,State Street Australian Cash Trust,,State Street Australian Cash Trust
BLK6390AU,iShares Wholesale International Eq Idx S,,,iShares Wholesale International Equity Index Fund | Class S,,iShares Wholesale International Equity Index Fund (Class S)
PER0258AU,Perpetual Exact Market Return,,,,Perpetual Exact Market Return,Perpetual Exact Market Return Fund
PIM7560AU,Ophir Global Opportunities B,,,Ophir Global Opportunities Fund - Class B,,Ophir Global Opportunities Fund (Class B)
PER7047AU,PineBridge (AU) Global Focus Eq A AUD,,,Pinebridge Global Focus Equity Class A,,PineBridge (AU) Global Focus Equity Fund - Class A
OMF6843AU,Euree Multi Asset Growth Fund,Euree Multi Asset Growth Fund,Euree Multi Asset Growth Fund,Euree Multi Asset Growth Fund,,Euree Multi-Asset Growth Fund
OMF2231AU,Euree Multi Asset Balanced Fund,Euree Multi Asset Balanced Fund,Euree Multi Asset Balanced Fund,Euree Multi Asset Balanced Fund,,Euree Multi-Asset Balanced Fund
CVW0524AU,HF Fixed Interest Index Fund,,HF Fixed Interest Index Fund,HF Fixed Interest Index Fund,HF Fixed Interest Index Fund,HF Fixed Interest Index Fund
CVW6546AU,HF Australian Shares Index Fund,,,HF Australian Shares Index Fund,HF Australian Shares Index Fund,HF Australian Shares Index Fund
CVW0262AU,HF Emerging Markets Index Fund,,HF Emerging Markets Index Fund,HF Emerging Markets Index Fund,HF Emerging Markets Index Fund,HF Emerging Markets Index Fund
CVW9133AU,HF International Shares Index Fund,,,HF International Shares Index Fund,HF International Shares Index Fund,HF International Shares Index Fund
CVW2499AU,HF Infrastructure and Property Index Fd,,HF Infrastructure and Property Index Fund,HF Infrastructure and Property Index Fund,HF Infrastructure and Property Index Fd,HF Infrastructure and Property Index Fund
AAP5529AU,Ausbil Australian SmallCap,,,Ausbil Australian SmallCap Fund,Ausbil Australian SmallCap,Ausbil Australian SmallCap Fund
SLT2562AU,Smarter Money Long-Short Credit,,Smarter Money - Long Short Credit Fund,Smarter Money Long Short Credit Fund,,Smarter Money Long-Short Credit Fund - Direct Investor Class
RIM0042AU,Russell Global Listed Infr $A Hedged,,,Russell Global Listed Infrastructure Fund - AUD Hedged,,Russell Investments Global Listed Infrastructure Fund - Hedged - Class A
TGY9172AU,Trilogy Monthly Income Trust - Platform,,,Trilogy Monthly Income Trust - Platform,,Trilogy Monthly Income Trust - Platform Unit
ETL1256AU,PAC Global Balanced Retail,,,PAC Global Balanced Fund - Retail,,Clearwater Balanced Plus Real Return Fund
ADV0091AU,Advance Moderate Multi-Blend W,Advance Moderate Multi-Blend Fund - Wholesale,,Advance Moderate Multi-Blend Fund - Wholesale,,Advance Moderate Multi-Blend Fund - Wholesale Units
MIN0013AU,Mercer Growth Active Units,,Mercer Growth,Mercer Growth Fund,,Mercer Growth Fund - Active Units
ADV0050AU,Advance Balanced Multi-Blend W,Advance Balanced Multi-Blend Fund - Wholesale,,Advance Balanced Multi-Blend Fund - Wholesale,,Advance Balanced Multi-Blend Fund - Wholesale Units
ADV0049AU,Advance Defensive Multi-Blend W,Advance Defensive Multi-Blend Fund - Wholesale,,Advance Defensive Multi-Blend Fund - Wholesale,,Advance Defensive Multi-Blend Fund - Wholesale Units
ADV0085AU,Advance Growth Multi-Blend W,Advance Growth Mutli-Blend Fund - Wholesale,,Advance Growth Multi-Blend Fund - Wholesale,,Advance Growth Multi-Blend Fund - Wholesale Units
MIN0014AU,Mercer Moderate Growth Active Units,,Mercer Moderate Growth,Mercer Moderate Growth Fund,,Mercer Moderate Growth Fund - Active Units
BSC0004AU,BetaShares CPS - Global Growth Fund,BetaShares CPS - Global Growth Fund,,BetaShares CPS Global Growth Fund,,Custom Portfolio Solutions - Global Growth Fund
CLA1557AU,Clime Smaller Companies,,,Clime Smaller Companies Fund,,Clime Smaller Companies Fund
ECL0984AU,Ellerston Australian MicroCap Fund,,,Ellerston Australian Microcap Fund,,Ellerston Australian Micro Cap Fund – Class A Units
OMF0009AU,Realm High Income - Wholesale,Realm High Income Fund,,Realm High Income Fund - Wholesale Class,,Realm High Income Fund – Wholesale Units
SLT3458AU,Smarter Money Long-Short Credit Instl,,,Smarter Money Long Short Credit Fund - Institutional,,Smarter Money Long-Short Credit Fund - Institutional Class
DDH0001AU,Arculus Preferred Income Fund,,DDH Preferred Income Fund,DDH Preferred Income Fund,,Arculus Preferred Income Fund
ETL2805AU,Alexander Credit Income Fund,Alexander Credit Income Fund,,Alexander Credit Income Fund,,Alexander Credit Income Fund
OMF3725AU,Realm Short Term Income Ordinary,,,Realm Short Term Income Fund - Ordinary Units,,Realm Short Term Income Fund – Ordinary Units
ETL5010AU,Coolabah Floating-Rate Hi Yld AI Class,,COOLABAH FLOATING-RATE HI YLD AI CLASS,Coolabah Floating-Rate High Yield Fund - Assisted Investor Class,,Coolabah Floating-Rate High Yield Fund - Assisted Investor Class
ETL6855AU,Coolabah Floating-Rate Hi Yld Inst Class,Coolabah Floating Rate High Yield Fund - Institutional Class,,Coolabah Floating-Rate High Yield Fund - Institutional Class,,Coolabah Floating-Rate High Yield Fund - Institutional Class
PCX,Pengana Global Private Credit Trust,,,Pengana Global Private Credit Trust,,Pengana Global Private Credit Trust
PIC6396AU,PIMCO ESG Global Bond Fund - Wholesale,PIMCO ESG Global Bond Fund - Wholesale,,PIMCO ESG Global Bond Fund - Wholesale Class,PIMCO ESG Global Bond Fund - Wholesale,PIMCO ESG Global Bond Fund
SCH0103AU,Schroder Absolute Return Income Fund -WC,Schroder Absolute Return Income Fund -WC,,Schroder Absolute Return Income Fund - Wholesale Class,Schroder Absolute Return Income Fund -WC,Schroder Absolute Return Income Fund
HBC0011AU,Merlon Australian Share Income,,,Merlon Australian Share Income Fund,,Merlon Australian Share Income Fund – Class A
BLK1596AU,BlackRock High Growth Multi-Index D,,,BlackRock High Growth Multi-Index Fund | Class D,BlackRock High Growth Multi-Index Fund,BlackRock High Growth Multi-Index Fund (Class D)
SBC0007AU,UBS Diversified Fixed Inc Retail H,,,UBS Diversified Fixed Income Fund - Retail Class,UBS Diversified Fixed Income Fund,UBS Diversified Fixed Income Fund
SCH0096AU,Schroder Multi-Asset Income - WC,Schroder Real Return CPI Plus 3.5% - WC,,Schroder Multi-Asset Income Fund - Wholesale Class,,Schroder Multi-Asset Income Fund - Wholesale Class
ETL0182AU,PIMCO Australian Low Duration Bond Fd,,,PIMCO Australian Short-Term Bond Fund - Wholesale Class,PIMCO Australian Short-Term Bond W,PIMCO Australian Short-Term Bond Fund – Wholesale Class
FSF0789AU,CFS FC-Acadian Aust Equity Long Short,,,CFS FirstChoice Acadian Wholesale Australian Equity Long Short Fund,,Acadian Australian Equity Long Short Fund
FSF3982AU,Acadian Aust Equity Long Short-Class A,,,Acadian Australian Equity Long Short Fund - Class A,Acadian Wholesale Aus Equity Long Short,Acadian Australian Equity Long Short Fund – Class A
ETL0018AU,PIMCO Global Bond W,PIMCO Global Bond W,PIMCO Global Bond Fund - Wholesale Class,PIMCO Global Bond Fund - Wholesale Class,PIMCO Global Bond W,PIMCO Global Bond Fund – Wholesale Class
ETL0112AU,PIMCO Global Bond Institutional,,,PIMCO Global Bond Fund - Institutional Class,PIMCO Global Bond Institutional,PIMCO Global Bond Fund – Institutional Class
SCH0016AU,Schroder Fixed Income Fund - PC,,,Schroder Fixed Income Fund - Professional Class,Schroder Fixed Income Fund - PC,Schroder Fixed Income Fund - Professional Class
SCH0028AU,Schroder Fixed Income Fund - WC,Schroder Fixed Income Fund - Wholesale,Schroder Fixed Income Fund Wholesale Class,Schroder Fixed Income Fund - Wholesale Class,Schroder Fixed Income Fund - Wholesale,Schroder Fixed Income Fund Wholesale Class
ETL0398AU,T. Rowe Price Dynamic Global Bond,,,T. Rowe Price Dynamic Global Bond Fund,T.Rowe Price Dynamic Global Bd Fd,T. Rowe Price Dynamic Global Bond Fund - I Class
VAN0024AU,Vanguard Global Infrastructure Index Hgd,Vanguard Global Infrastructure Index Fund Hedged,,Vanguard Global Infrastructure Index Fund (Hedged),Vanguard Global Infrastructure Index Hgd,Vanguard Global Infrastructure Index Fund (Hedged)
HOW0052AU,Kapstream Absolute Return Income,Kapstream Absolute Return Income,Kapstream Wholesale Absolute Return Income Fund,Kapstream Absolute Return Income Fund,Kapstream Absolute Return Income,Kapstream Absolute Return Income Fund
HOW8743AU,Kapstream Absolute Return Income Plus I,Kapstream Absolute Return Income Plus I,,Kapstream Absolute Return Income Plus Fund - Class I,,Kapstream Absolute Return Income Plus Fund - Class I
ETL0016AU,PIMCO Diversified Fixed Interest W,PIMCO Diversified Fixed Interest W,PIMCO Diversified Fixed Interest Fund - Wholesale Class,PIMCO Diversified Fixed Interest Fund - Wholesale Class,PIMCO Diversified Fixed Interest W,PIMCO Diversified Fixed Interest Fund – Wholesale Class
SCH0039AU,Schroder Real Return Fnd -PC,,,Schroder Real Return Fund - Professional Class,,Schroder Real Return Fund - Professional Class
SCH0047AU,Schroder Real Return Fnd -WC,Schroder Real Return CPI Plus 5% Fnd -WC,Schroder Real Return CPI+5% Wholesale,Schroder Real Return CPI Plus 5% Fund - Wholesale Class,Schroder Real Return CPI Plus 5% Fnd -WC,Schroder Real Return CPI Plus 5% Fund Wholesale Class
PER0731AU,PineBridge Global Dynamic Asset Alloc I,PineBridge Global Dynamic Asset Alloc I,,PineBridge Global Dynamic Asset Allocation Fund - Class I,,PineBridge Global Dynamic Asset Allocation Fund - Class I Units
BLK9560AU,BlackRock Growth Multi-Index D,,,BlackRock Growth Multi-Index Fund | Class D,BlackRock Growth Multi-Index Fund,BlackRock Growth Multi-Index Fund (Class D)
BLK1918AU,BlackRock Balanced Multi-Index D,,,BlackRock Balanced Multi-Index Fund | Class D,BlackRock Balanced Multi-Index Fund,BlackRock Balanced Multi-Index Fund (Class D)
BEG8747AU,Vinva Global Alpha Extension A,Vinva Global Systematic Equities Fund – Class C,,Vinva Global Alpha Extension Fund,,Vinva Global Alpha Extension Fund - Class A Units
BAR0813AU,BlackRock Diversified ESG Growth D,,BlackRock Scientific Diversified Growth Fund,BlackRock Diversified ESG Growth Fund,BlackRock Diversified ESG Growth Fund,BlackRock Diversified ESG Growth Fund
RIM0003AU,Russell Diversified 50 A,Russell Diversified 50 A,,Russell Investments Diversified 50 Fund - Class A,,Russell Investments Diversified 50 Fund - Class A
ETL0015AU,PIMCO Australian Bond W,PIMCO Australian Bond W,PIMCO Wholesale Australian Bond Fund,PIMCO Australian Bond Fund - Wholesale Class,PIMCO Australian Bond W,PIMCO Australian Bond Fund – Wholesale Class
RIM0012AU,Russell Conservative C,Russell Investments Conservative Fund - Class C,Russell  Conservative Fund - Class C,Russell Investments Conservative Fund - Class C,,Russell Investments Conservative Fund - Class C
RIM0002AU,Russell Conservative A,Russell Conservative A,,Russell Investments Conservative Fund - Class A,,Russell Investments Conservative Fund - Class A
